transaction_id,account_id,amount,transaction_type,account_age_years,country_risk_level,is_foreign_transaction,num_prev_transactions,previous_suspicious_activity,avg_transaction_amount,time_of_day,device_type,customer_type,location_match,account_balance,txn_velocity_score,unusual_activity_flag,label
T02035,A5089,266127.28,bank_transfer,0.3,medium,1,30,1,3226.27,evening,web,business,1,1251857.46,0.88,1,1
T02036,A6055,66039.67,cash,4.3,high,0,26,0,36435.77,night,atm,personal,1,443656.99,0.5,0,0
T02037,A1749,434310.42,crypto,14.8,low,1,16,0,10591.41,night,mobile,business,1,1103757.42,0.63,0,0
T02038,A3174,87113.14,bank_transfer,0.3,low,1,1,1,25602.79,evening,web,personal,1,651396.52,0.11,1,1
T02039,A4986,124098.97,online_transfer,10.1,medium,0,25,1,21800.43,morning,mobile,business,1,325947.72,0.23,1,1
T02040,A8336,233824.81,crypto,0.2,high,0,20,1,43940.58,morning,web,personal,1,1662444.24,0.68,0,1
T02041,A6144,220491.26,bank_transfer,3.8,medium,0,43,1,27073.59,night,web,personal,0,1439286.51,0.02,1,1
T02042,A5062,245092.73,bank_transfer,8.5,medium,1,18,0,3673.24,evening,mobile,business,1,1806328.3,0.43,0,0
T02043,A5112,94318.97,cheque,4.6,low,1,9,0,45292.8,night,web,personal,0,831675.37,0.26,1,0
T02044,A1215,182212.78,cash,14.9,low,1,12,1,37047.76,morning,mobile,business,0,1420335.91,0.36,1,1
T02045,A5376,476140.89,cheque,4.3,low,0,3,1,2140.68,morning,mobile,business,0,729154.27,0.7,0,0
T02046,A6445,420476.59,bank_transfer,2.5,high,1,6,1,32017.27,night,mobile,business,1,273137.35,0.54,1,1
T02047,A2590,34213.3,crypto,6.9,medium,0,47,1,19724.49,night,atm,personal,0,205755.9,0.67,1,1
T02048,A3204,302798.89,crypto,12.3,high,0,31,1,46069.03,morning,mobile,business,0,381137.36,0.18,0,1
T02049,A7253,398288.07,cash,5.1,low,1,8,1,16161.7,morning,atm,business,1,50185.88,0.54,1,1
T02050,A8701,421226.21,bank_transfer,11.3,high,0,20,1,21446.74,evening,web,personal,1,344706.38,0.15,1,1
T02051,A2716,499899.02,crypto,12.8,high,1,2,1,34224.26,night,mobile,business,1,1838843.87,0.36,0,1
T02052,A6985,20828.98,crypto,13.0,high,0,0,0,39289.7,morning,atm,personal,0,1041952.82,0.09,1,0
T02053,A7236,462315.46,crypto,12.2,low,0,48,0,5734.89,evening,atm,personal,1,120419.51,0.17,0,0
T02054,A7327,146298.67,bank_transfer,13.5,high,1,45,0,22545.26,evening,web,personal,0,341141.93,0.99,0,1
T02055,A7396,90958.57,upi,0.9,high,1,47,0,13450.66,afternoon,mobile,business,0,1843688.86,0.7,1,1
T02056,A2799,453682.51,upi,1.2,high,0,36,0,8245.17,afternoon,mobile,personal,1,343143.93,0.34,1,1
T02057,A2177,339147.34,cash,5.4,low,1,14,0,36401.18,evening,web,business,1,1385725.38,0.83,0,0
T02058,A4871,287124.53,upi,1.2,medium,1,40,0,43709.83,night,atm,personal,1,623093.06,0.65,0,0
T02059,A7539,255188.82,upi,6.6,high,1,18,0,21901.3,night,atm,personal,1,1421213.64,0.77,1,1
T02060,A1895,24352.12,online_transfer,8.1,high,0,25,0,46264.99,morning,atm,business,1,976785.1,0.53,1,1
T02061,A1644,69538.66,online_transfer,2.1,high,1,40,0,7764.04,night,atm,business,1,1273570.04,0.32,1,1
T02062,A4621,76153.5,cash,14.7,high,1,45,0,27750.42,night,atm,business,1,1689847.61,0.79,0,1
T02063,A1238,346288.25,cash,9.2,high,1,49,0,35167.57,evening,web,personal,1,689119.21,0.26,0,1
T02064,A9680,204397.56,upi,3.9,low,1,30,0,27017.43,morning,mobile,business,0,748182.8,0.23,0,0
T02065,A2010,289755.83,cheque,11.9,high,1,46,1,12238.43,morning,mobile,business,0,364584.24,0.16,1,1
T02066,A1059,27747.72,bank_transfer,14.3,low,0,44,1,28911.81,morning,mobile,business,0,1871112.7,0.04,1,1
T02067,A8944,199466.12,bank_transfer,4.5,high,1,19,0,37019.46,night,web,personal,0,1766608.57,0.04,1,1
T02068,A3262,377715.63,upi,13.5,low,1,22,0,40466.63,morning,web,business,0,1127077.85,0.95,0,1
T02069,A4355,2825.17,bank_transfer,14.2,high,0,16,1,5594.72,morning,atm,business,1,1189974.06,0.1,1,1
T02070,A5075,119521.7,cash,11.9,high,0,17,1,26557.02,night,mobile,personal,1,1633124.26,0.58,0,1
T02071,A3125,424270.39,cash,12.1,medium,0,0,1,22289.03,afternoon,atm,personal,1,520419.95,0.72,1,1
T02072,A8841,28369.25,cheque,12.3,medium,1,7,0,13559.01,night,web,personal,1,1953903.8,0.45,0,0
T02073,A9791,379933.48,online_transfer,13.5,medium,0,10,1,26527.09,night,web,business,0,422033.47,0.89,0,1
T02074,A4804,45612.75,crypto,8.4,medium,1,17,0,26583.18,afternoon,mobile,personal,0,1303436.71,0.0,1,0
T02075,A6125,19526.71,online_transfer,7.0,high,1,27,1,48098.16,evening,mobile,business,1,238469.65,0.74,0,1
T02076,A2768,243013.32,upi,7.2,medium,0,24,0,48963.54,evening,atm,business,1,1109764.79,0.47,0,0
T02077,A6247,367265.29,bank_transfer,10.4,low,1,29,0,32998.12,night,web,personal,1,1979056.8,0.69,1,1
T02078,A8980,226959.14,online_transfer,10.5,high,1,22,1,36050.13,evening,atm,personal,0,800607.95,0.65,0,1
T02079,A7402,75659.05,crypto,9.0,low,0,43,0,39886.94,afternoon,atm,business,1,1666184.48,0.06,0,0
T02080,A5214,25424.07,crypto,6.5,medium,1,26,1,12415.62,afternoon,web,business,1,53791.26,0.41,0,0
T02081,A5660,161696.59,cheque,9.0,low,0,41,1,5145.9,morning,atm,business,1,842568.57,0.61,0,1
T02082,A6479,463445.36,cash,12.8,high,1,23,0,47340.3,night,atm,personal,1,1636814.12,0.6,1,1
T02083,A9538,249647.02,online_transfer,0.8,medium,0,0,0,46431.41,morning,mobile,personal,0,1249986.25,0.3,0,0
T02084,A6662,235581.39,online_transfer,3.0,medium,0,4,1,31894.42,night,atm,personal,1,569953.22,0.46,1,1
T02085,A6813,94433.94,online_transfer,5.8,low,1,38,1,47628.09,morning,web,business,1,672990.6,0.08,1,1
T02086,A7284,320439.77,upi,4.2,medium,1,17,1,19204.03,morning,atm,personal,0,1291234.37,0.01,0,1
T02087,A7910,320739.69,cash,7.3,medium,1,46,1,30091.13,morning,atm,business,1,1637270.49,0.81,0,1
T02088,A1799,119758.63,crypto,0.4,high,1,22,0,40664.17,night,mobile,personal,0,995023.33,0.02,0,1
T02089,A3071,444311.82,crypto,13.6,low,1,30,1,9851.14,morning,mobile,personal,1,1373569.08,0.25,1,1
T02090,A5199,438058.66,cash,10.7,high,1,32,1,40173.69,afternoon,mobile,business,0,1017364.39,0.44,1,1
T02091,A4297,45085.53,bank_transfer,1.1,low,1,3,1,42105.32,afternoon,mobile,business,1,37955.23,0.98,1,1
T02092,A7221,290953.21,upi,11.9,high,0,10,0,17710.52,evening,atm,personal,0,1103500.51,0.94,1,1
T02093,A8682,116459.83,online_transfer,8.0,low,1,43,0,27788.47,morning,atm,business,0,142017.95,0.44,0,0
T02094,A4895,281994.13,cheque,14.6,medium,1,35,0,32066.36,evening,web,business,0,381901.72,0.31,1,1
T02095,A6109,483526.86,bank_transfer,14.9,low,1,0,1,8825.03,night,web,personal,1,848137.23,0.01,1,1
T02096,A5812,473754.84,cheque,7.8,low,0,23,1,34876.59,morning,mobile,business,1,1025171.02,0.17,1,1
T02097,A3237,369289.2,upi,0.4,medium,0,7,1,36285.57,evening,atm,business,1,572697.16,0.11,1,1
T02098,A4303,339236.23,cash,2.4,low,1,28,0,26590.65,morning,web,business,0,870751.81,0.11,1,1
T02099,A5832,378578.69,upi,9.4,low,0,39,0,37684.47,night,atm,business,0,1544242.26,0.71,0,0
T02100,A4588,403372.3,crypto,3.3,medium,0,27,0,49047.42,morning,atm,business,0,1500580.93,0.6,0,0
T02101,A6298,109601.49,upi,10.7,high,0,10,1,18782.52,afternoon,web,personal,0,1202561.75,0.66,0,1
T02102,A5390,195930.43,cheque,13.3,high,0,30,1,22436.42,morning,web,business,0,1126409.1,0.87,1,1
T02103,A7342,103085.11,upi,1.5,medium,0,15,0,6469.26,morning,atm,personal,0,903719.84,0.57,0,0
T02104,A4401,346907.27,cash,13.4,high,1,11,1,19903.01,night,atm,business,0,45893.12,0.33,1,1
T02105,A9962,306824.74,bank_transfer,13.1,high,1,10,1,23982.08,afternoon,mobile,personal,1,1417770.23,0.04,0,1
T02106,A4575,269937.14,online_transfer,10.8,medium,1,15,0,48671.54,night,web,business,1,706390.19,0.6,1,1
T02107,A3191,52117.42,cheque,11.9,high,0,37,1,15768.71,evening,mobile,personal,0,321029.4,0.75,1,1
T02108,A1000,460669.44,online_transfer,1.3,high,1,2,0,47730.87,evening,mobile,personal,0,1678885.34,0.73,1,1
T02109,A9460,150468.98,cash,6.6,medium,1,7,0,26580.57,night,atm,business,1,566162.02,0.46,0,0
T02110,A6591,56827.56,bank_transfer,13.0,low,0,48,0,32513.95,evening,mobile,business,0,486608.34,0.62,0,0
T02111,A9365,78803.28,crypto,8.1,high,0,40,0,45447.63,night,web,personal,0,327606.22,0.29,1,1
T02112,A7675,164682.16,crypto,8.9,high,0,39,0,30901.04,night,mobile,business,1,1188469.2,0.13,1,1
T02113,A1491,163559.1,crypto,14.2,medium,0,18,1,28107.62,morning,atm,personal,1,1134642.79,0.11,0,0
T02114,A9606,242183.86,bank_transfer,7.0,high,1,12,0,22937.91,afternoon,atm,business,1,1590625.84,0.15,0,1
T02115,A1599,88788.67,bank_transfer,2.7,medium,0,6,1,47304.97,afternoon,web,business,0,807935.65,0.35,0,0
T02116,A5557,338192.52,crypto,13.4,high,1,9,1,22536.35,afternoon,mobile,personal,0,77084.79,0.28,0,1
T02117,A5204,139143.1,upi,11.4,high,1,41,0,35432.71,night,atm,personal,0,282655.78,0.74,0,1
T02118,A5975,35632.5,cash,5.1,low,1,16,0,23610.68,evening,mobile,personal,1,1169156.94,0.14,1,0
T02119,A4951,16788.45,crypto,3.3,high,0,23,0,29960.15,afternoon,web,personal,1,1208440.22,0.55,1,1
T02120,A7161,230068.89,bank_transfer,11.8,low,0,26,0,18757.77,evening,web,personal,1,662230.29,0.78,0,0
T02121,A2562,144285.51,upi,13.6,high,0,26,1,2441.25,morning,mobile,business,0,701384.81,1.0,0,1
T02122,A4797,132675.69,cash,11.9,high,0,11,1,6676.35,evening,mobile,personal,0,1783993.9,0.57,0,1
T02123,A3834,110456.58,upi,3.0,medium,0,46,0,46497.79,afternoon,web,personal,0,1529837.77,0.14,0,0
T02124,A5717,353504.31,bank_transfer,8.9,high,0,45,0,11477.04,morning,web,personal,0,1817630.44,0.25,0,1
T02125,A7254,76612.15,online_transfer,7.6,low,0,21,1,9752.53,morning,mobile,business,0,489180.68,0.93,0,0
T02126,A1846,145429.82,upi,14.1,medium,1,48,0,36438.49,morning,atm,personal,1,1641160.05,0.33,0,0
T02127,A5981,130623.69,cheque,7.4,low,0,35,0,37644.12,morning,mobile,personal,1,348767.4,0.47,0,0
T02128,A5301,188094.86,upi,1.2,medium,1,38,0,22308.7,morning,mobile,personal,1,1343762.18,1.0,0,1
T02129,A7505,378559.97,bank_transfer,12.4,high,1,18,0,47959.18,evening,mobile,personal,0,222855.59,0.24,0,1
T02130,A2912,475995.67,bank_transfer,6.4,high,1,0,1,21160.59,morning,web,business,0,1138468.22,0.36,1,1
T02131,A4830,191982.19,bank_transfer,1.2,low,1,15,1,35919.28,afternoon,web,business,0,825902.81,0.47,1,1
T02132,A9587,420160.09,upi,13.9,medium,0,17,1,18989.13,morning,web,business,1,590042.72,0.38,1,1
T02133,A2339,463363.33,cash,13.2,low,0,5,1,22609.6,morning,atm,business,0,871564.63,0.54,1,1
T02134,A3508,217918.08,bank_transfer,8.3,medium,1,8,0,37083.54,morning,atm,personal,1,1346889.13,0.65,1,1
T02135,A1076,68034.25,crypto,9.7,medium,0,0,1,5878.96,evening,web,personal,1,605052.86,1.0,1,1
T02136,A9062,159376.91,cheque,9.8,medium,0,38,0,12463.32,afternoon,atm,personal,1,429761.99,0.41,0,0
T02137,A6312,123539.6,cash,3.6,low,1,16,1,38945.66,night,mobile,business,0,481284.44,0.77,1,1
T02138,A8686,346152.73,upi,11.6,medium,0,45,1,3065.7,night,atm,personal,0,1353278.11,0.59,1,1
T02139,A1494,236498.1,crypto,14.3,high,0,29,1,3463.98,afternoon,atm,personal,0,1934291.09,0.14,1,1
T02140,A9118,18469.49,upi,4.9,high,0,29,0,39609.33,morning,mobile,personal,1,1439871.09,0.49,0,0
T02141,A4619,382080.58,online_transfer,11.1,low,0,33,0,16035.86,evening,atm,business,1,405342.34,0.35,1,1
T02142,A1423,53297.41,crypto,5.2,low,0,36,0,24468.65,evening,atm,business,0,255730.61,0.88,1,0
T02143,A8581,92291.06,online_transfer,3.6,high,1,39,0,8103.08,morning,web,personal,1,670427.23,0.71,0,1
T02144,A4652,431457.83,online_transfer,13.0,high,0,2,0,23662.91,evening,atm,personal,0,171620.68,0.78,0,1
T02145,A9798,422270.1,bank_transfer,5.7,high,1,37,1,27511.73,morning,mobile,business,0,474771.55,0.91,1,1
T02146,A8932,212821.68,upi,1.1,high,1,15,1,22673.2,night,mobile,business,0,245529.14,0.43,1,1
T02147,A5715,215318.74,online_transfer,5.2,medium,1,9,1,6181.46,night,web,business,0,210356.23,0.63,1,1
T02148,A6898,383405.28,bank_transfer,8.7,high,0,48,0,49818.27,morning,mobile,personal,0,1227044.39,0.53,0,1
T02149,A6589,28978.95,crypto,9.8,high,0,27,1,41199.35,afternoon,atm,personal,1,464886.4,0.54,0,1
T02150,A5211,413563.32,cheque,13.5,low,0,48,1,6198.27,night,atm,business,1,469032.42,0.18,0,1
T02151,A6616,438498.97,online_transfer,2.4,low,1,37,0,14162.78,afternoon,web,business,0,328600.17,0.31,1,1
T02152,A1369,366997.62,bank_transfer,9.2,medium,1,50,1,16845.15,afternoon,mobile,personal,1,896732.8,0.47,0,1
T02153,A1251,239467.42,crypto,12.7,high,1,12,1,1458.31,evening,mobile,business,1,1697689.48,0.09,1,1
T02154,A5015,483038.8,online_transfer,4.9,low,0,39,1,39424.11,night,atm,business,1,149265.12,0.49,0,1
T02155,A8514,275237.58,upi,5.6,medium,0,11,0,14298.67,evening,atm,personal,0,605908.64,0.42,0,0
T02156,A6428,326242.36,crypto,7.0,medium,0,41,1,16121.6,afternoon,atm,personal,1,1867765.55,0.85,1,1
T02157,A1333,104710.55,upi,0.8,medium,0,15,0,24432.01,evening,web,business,0,1725492.24,0.21,0,0
T02158,A4625,225400.29,online_transfer,12.6,high,1,28,0,36525.44,night,mobile,personal,0,958961.5,0.07,0,1
T02159,A3305,453181.38,cheque,3.1,low,1,25,1,32194.34,morning,atm,personal,0,195632.31,0.46,0,1
T02160,A3592,443975.01,crypto,12.2,high,1,47,1,41009.2,afternoon,mobile,business,0,1517622.29,0.18,1,1
T02161,A9449,182911.13,cheque,9.8,low,0,38,0,21194.39,night,mobile,business,0,803309.86,0.15,1,1
T02162,A6666,2860.93,online_transfer,14.9,high,0,21,0,36738.46,morning,atm,personal,1,967999.15,0.4,0,0
T02163,A6902,108397.36,crypto,5.1,medium,0,28,0,43759.63,morning,atm,business,0,1102830.11,0.82,1,1
T02164,A8531,106312.33,cheque,1.0,medium,1,13,1,15715.84,night,mobile,personal,0,94946.36,0.53,0,1
T02165,A1074,138356.21,crypto,0.3,medium,0,25,0,36619.12,morning,atm,business,1,1113552.81,0.28,0,0
T02166,A7982,123878.77,upi,9.5,low,0,19,0,12174.13,morning,mobile,business,0,1645038.95,0.37,0,0
T02167,A3290,64097.09,cheque,0.3,medium,0,35,0,10683.65,afternoon,atm,business,1,114564.74,0.4,0,0
T02168,A2460,143891.1,cash,0.7,medium,0,42,0,37390.27,afternoon,web,business,1,1267699.15,0.38,0,0
T02169,A5309,112364.03,upi,3.0,medium,0,9,0,26917.59,morning,mobile,business,1,153500.83,0.32,1,0
T02170,A2453,199306.15,crypto,7.8,low,0,27,0,28821.95,evening,atm,business,1,1190893.03,0.75,1,1
T02171,A5702,416239.67,online_transfer,8.9,medium,1,6,1,19647.81,evening,mobile,personal,1,1817290.01,0.01,0,1
T02172,A9412,169140.43,crypto,14.6,high,1,14,0,9671.26,morning,mobile,personal,1,1511233.34,0.85,0,1
T02173,A8652,172991.72,crypto,14.8,low,0,32,1,16162.34,afternoon,atm,business,1,1823575.74,0.69,1,1
T02174,A4969,68065.24,online_transfer,14.0,high,0,49,0,31851.31,afternoon,mobile,personal,1,1839554.79,0.14,0,0
T02175,A7322,311367.2,cash,2.2,medium,1,21,1,3632.12,morning,mobile,business,1,183796.97,0.06,0,1
T02176,A7551,248108.08,cash,11.9,high,1,35,1,49679.63,night,atm,personal,1,1221245.51,0.78,0,1
T02177,A2557,358578.36,crypto,6.3,high,0,47,0,24111.06,morning,atm,business,0,1228801.47,0.44,0,1
T02178,A8927,153704.83,online_transfer,2.8,low,1,25,1,36198.41,afternoon,mobile,business,1,998022.5,0.44,1,1
T02179,A5610,364899.5,crypto,4.2,low,0,45,0,49192.33,night,atm,business,0,408429.39,0.08,1,1
T02180,A5616,158804.18,bank_transfer,4.8,medium,0,49,1,32452.76,night,mobile,business,1,866625.35,0.94,1,1
T02181,A7265,187382.65,bank_transfer,11.7,low,1,36,1,24799.6,evening,mobile,personal,1,596911.13,0.92,0,1
T02182,A3845,137221.47,online_transfer,2.2,low,1,20,1,14199.1,morning,mobile,business,1,1652273.95,0.3,1,1
T02183,A8176,489817.67,bank_transfer,3.8,low,0,31,1,44440.7,morning,web,business,1,1416280.61,0.37,1,1
T02184,A1229,116977.12,cheque,3.1,high,0,32,0,26491.32,night,web,personal,1,318075.43,0.39,0,1
T02185,A5339,265352.06,upi,5.0,low,1,6,0,12907.25,evening,atm,personal,1,24875.15,0.46,1,1
T02186,A9497,379895.85,bank_transfer,13.6,medium,0,14,1,48937.89,afternoon,atm,personal,0,1946744.19,0.58,0,0
T02187,A2735,388000.46,crypto,11.9,high,0,22,1,30972.24,night,web,business,0,490075.96,0.4,1,1
T02188,A5069,272991.82,crypto,14.9,low,1,0,0,46218.11,morning,mobile,business,0,1986701.34,0.03,1,1
T02189,A3744,377617.76,upi,7.7,medium,1,28,0,37537.17,morning,web,personal,0,836616.86,0.83,1,1
T02190,A9149,117832.82,cash,2.8,low,0,43,0,34847.15,afternoon,atm,personal,1,1344732.73,0.73,1,1
T02191,A4202,367072.95,upi,3.9,low,1,2,0,4015.72,afternoon,atm,business,1,126847.44,0.58,1,1
T02192,A9471,334651.02,upi,2.5,low,1,1,0,48262.83,night,mobile,personal,1,636437.44,0.01,1,1
T02193,A1983,284928.63,crypto,7.3,medium,0,25,0,28934.82,night,atm,business,1,1004626.43,0.98,0,0
T02194,A5606,30636.18,cheque,6.4,high,1,21,0,43508.64,night,mobile,business,0,99487.57,0.61,1,1
T02195,A7908,211916.52,cheque,10.2,low,1,4,0,49059.75,afternoon,web,personal,0,1877618.23,0.1,1,1
T02196,A9244,103264.65,cheque,8.7,medium,0,1,0,10729.45,evening,atm,business,1,1186774.91,0.65,0,0
T02197,A6662,348109.78,cheque,14.7,high,1,10,1,29079.03,night,mobile,personal,1,331895.41,0.97,0,1
T02198,A9794,174497.42,bank_transfer,11.0,high,0,5,0,41364.88,night,atm,business,1,1652146.79,0.92,1,1
T02199,A1238,173234.42,upi,13.0,medium,1,26,0,27299.52,night,web,business,1,299219.54,0.62,1,1
T02200,A6830,133147.55,bank_transfer,3.6,low,1,6,0,36781.77,night,atm,business,0,94411.04,0.39,0,0
T02201,A7961,219638.42,upi,5.8,medium,1,25,0,9868.17,afternoon,web,business,0,392109.57,0.82,0,1
T02202,A3442,178829.08,upi,1.1,high,1,8,1,7571.7,morning,atm,personal,1,371593.37,1.0,1,1
T02203,A3130,223499.39,bank_transfer,5.3,high,1,18,0,43133.26,afternoon,atm,business,1,1427878.04,0.72,1,1
T02204,A2652,171784.47,crypto,9.7,high,0,1,1,33942.69,night,atm,personal,1,475227.16,0.42,1,1
T02205,A1903,390712.68,cash,1.2,medium,0,38,1,31205.9,afternoon,mobile,business,0,309266.12,0.88,1,1
T02206,A3944,288598.07,cash,7.3,high,1,35,0,3423.09,afternoon,web,business,0,1120389.75,0.84,1,1
T02207,A9797,81268.14,crypto,9.8,low,0,6,0,17400.48,morning,mobile,personal,0,526662.07,0.57,1,0
T02208,A1292,482590.85,crypto,14.3,low,0,13,0,48608.93,afternoon,atm,personal,0,121409.82,0.5,0,0
T02209,A7152,214333.71,upi,3.6,low,1,0,0,9666.04,afternoon,atm,business,1,1975008.13,0.72,1,1
T02210,A3938,303711.29,cheque,2.9,high,1,41,1,29276.92,night,web,personal,0,657403.08,0.41,1,1
T02211,A2917,408246.61,bank_transfer,7.5,medium,1,35,0,18930.31,evening,mobile,personal,0,161416.73,0.36,1,1
T02212,A5543,389990.15,cash,2.2,medium,0,16,0,20181.25,morning,web,business,0,1937940.28,0.44,1,0
T02213,A7422,363202.51,upi,6.0,medium,0,26,1,10729.78,afternoon,web,business,0,1142513.09,0.38,0,1
T02214,A1789,137949.43,online_transfer,6.4,high,1,39,0,17012.26,afternoon,mobile,business,1,1019280.94,0.73,1,1
T02215,A2893,96603.05,crypto,8.6,medium,0,21,1,4354.2,evening,mobile,business,0,548140.33,0.9,1,1
T02216,A9743,1404.79,bank_transfer,9.3,medium,0,8,1,41205.42,afternoon,atm,business,0,1969683.71,0.97,0,0
T02217,A9155,199310.72,bank_transfer,1.9,medium,1,46,0,26023.57,afternoon,atm,business,1,108918.97,0.68,1,1
T02218,A8922,335686.51,cash,14.9,medium,0,18,1,3928.43,night,atm,business,1,1594220.9,0.42,1,1
T02219,A7227,166725.73,cheque,11.0,medium,0,32,1,48537.74,morning,atm,personal,1,904691.37,0.3,0,1
T02220,A3005,35164.8,bank_transfer,4.5,high,1,49,0,39650.95,night,mobile,personal,0,1527334.42,1.0,0,1
T02221,A8960,297063.03,bank_transfer,0.3,medium,0,48,1,17624.72,night,web,business,1,1841140.26,0.47,1,1
T02222,A3055,190903.07,cash,14.1,high,1,18,0,31122.55,evening,mobile,personal,0,421890.6,0.28,1,1
T02223,A2568,239317.89,cash,9.0,medium,0,18,0,22833.63,afternoon,atm,business,0,653576.29,0.27,1,0
T02224,A9280,216480.35,cheque,14.6,low,0,37,0,49718.25,night,mobile,personal,0,666728.34,0.44,1,1
T02225,A8921,244183.27,cheque,10.0,medium,1,22,0,47786.72,morning,atm,business,1,142332.36,0.94,1,1
T02226,A8488,176207.34,cheque,11.3,medium,0,38,1,8109.42,night,mobile,business,1,1719932.49,0.24,1,1
T02227,A1588,33197.12,upi,12.0,low,0,12,0,3018.93,morning,mobile,business,1,1551772.01,0.32,1,0
T02228,A7035,492328.23,upi,5.1,high,0,38,1,9529.36,afternoon,atm,personal,1,607503.51,0.1,0,1
T02229,A2938,376986.65,online_transfer,2.8,medium,0,14,0,1565.22,evening,web,business,1,618316.9,0.31,1,0
T02230,A7711,185304.36,upi,8.2,medium,0,42,0,24690.16,afternoon,mobile,business,1,875600.57,0.74,1,1
T02231,A2820,205470.36,cheque,12.2,medium,1,11,0,18093.03,afternoon,web,business,0,1351226.51,0.3,1,1
T02232,A9172,244514.93,cash,4.5,high,0,14,1,23522.88,morning,atm,personal,1,440293.94,0.87,1,1
T02233,A2557,463206.88,cash,13.1,low,1,32,1,13802.52,afternoon,mobile,business,0,418876.83,0.6,1,1
T02234,A6128,474136.32,crypto,2.0,low,1,32,1,38025.82,evening,mobile,business,0,830683.26,0.1,0,1
T02235,A3304,90607.19,online_transfer,12.2,low,0,9,1,27127.18,morning,web,business,1,1754212.01,0.13,1,0
T02236,A4500,329749.31,cheque,12.8,medium,0,38,0,11930.32,afternoon,web,business,0,554266.26,0.69,1,1
T02237,A9583,110046.27,crypto,0.3,high,0,41,1,11182.07,morning,atm,business,0,579530.49,0.92,1,1
T02238,A7995,374306.67,cheque,6.7,medium,0,40,0,4974.58,morning,mobile,business,1,1707046.61,0.75,1,1
T02239,A2727,356183.52,crypto,8.8,medium,0,21,0,21981.42,evening,web,personal,1,99559.76,0.27,1,1
T02240,A4486,131157.74,bank_transfer,9.7,high,0,4,0,47182.83,evening,atm,business,1,10552.8,0.0,0,0
T02241,A9352,33309.25,cheque,11.4,high,1,27,1,19124.4,afternoon,web,business,1,1258232.34,0.25,1,1
T02242,A6882,440889.84,cheque,5.5,medium,0,6,0,3317.58,afternoon,web,personal,0,396293.12,0.63,1,0
T02243,A7320,461553.65,upi,13.6,low,0,46,1,25384.18,morning,mobile,personal,0,192874.58,0.15,0,1
T02244,A1378,237493.73,online_transfer,1.9,high,1,39,0,30603.73,afternoon,mobile,personal,1,1378407.39,0.89,1,1
T02245,A4883,289313.88,crypto,5.5,low,1,18,0,9443.13,morning,atm,business,0,1198043.43,0.47,0,0
T02246,A2876,32575.99,upi,9.8,high,0,4,0,28266.39,afternoon,atm,business,1,662291.85,0.7,0,0
T02247,A7825,264067.52,upi,5.2,low,0,4,0,49547.35,night,web,business,0,1411161.34,0.19,0,0
T02248,A2725,277967.15,bank_transfer,13.9,high,0,45,0,1508.14,afternoon,atm,personal,0,930280.63,0.92,1,1
T02249,A6183,210982.41,crypto,8.2,medium,1,0,0,27790.25,morning,atm,business,1,1228835.68,0.9,0,0
T02250,A4496,313286.31,upi,11.9,high,0,18,0,32546.35,evening,atm,personal,0,549379.03,0.22,0,0
